adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/sFsBX1iJabxVfJon8dKLF9Lpibh.jpg,"27, 80",2662,en,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,19.237,/afISpRBO81uaLy5hrMHqyof6C1J.jpg,2003-04-11,House of 1000 Corpses,False,6.2,1304
False,/uD6KIIHoAa6PBXwEdZ7Etinlz0O.jpg,18,244506,en,Camp X-Ray,"A young woman joins the military to be part of something bigger than herself and her small-town roots. Instead, she ends up as a new guard at Guantanamo Bay, where her mission is far from black and white. Surrounded by hostile jihadists and aggressive squadmates, she strikes up an unusual friendship with one of the detainees.",17.136,/aqNzRiaEsfv567Ji9njJofblRBE.jpg,2014-10-17,Camp X-Ray,False,6.7,892
False,/ygWKYTu7OnZKF9H5NsgjL9iURGV.jpg,"28, 53, 80",480042,en,Escape Plan: The Extractors,"After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.",26.424,/r15SUgzjL8bablcdEkHk9T7TSRl.jpg,2019-06-20,Escape Plan: The Extractors,False,5.3,673
False,/zCHe8ckyufHVUZaoHu2DiF8evET.jpg,"10751, 10749, 35",643882,en,The Princess Switch: Switched Again,"When Duchess Margaret unexpectedly inherits the throne & hits a rough patch with Kevin, it’s up to Stacy to save the day before a new lookalike — party girl Fiona — foils their plans.",23.708,/e4qXQXXaVYvHBE3Rx5x3qrmxorB.jpg,2020-11-19,The Princess Switch: Switched Again,False,6.9,751
False,/7Ijb0PDkuL3GK2IHLLIs9acURM8.jpg,"35, 28, 14",203739,en,Vampire Academy,"Rose, a rebellious half-vampire/half-human guardian-in-training and her best friend, Lissa -- a mortal, royal vampire Princess - have been on the run when they are captured and returned to St. Vladamirs Academy, the very place where they believe their lives may be in most jeopardy. Rose will sacrifice everything to protect Lissa from those who intend to exploit her from within the Academy walls and the Strigoi (immortal, evil vampires) who hunt her kind from outside its sanctuary.",29.484,/cJZpKgiFfjDZ6L5aOJvbmDhsGqY.jpg,2014-02-07,Vampire Academy,False,6.4,1594
False,/g87kWWV7yxWksiPtd6UtoBf09G3.jpg,"14, 18, 35, 10751",11395,en,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",30.727,/tBHDVtEcMl06FbCURRLGVg3TpXp.jpg,1994-11-11,The Santa Clause,False,6.4,1642
False,/dzx5vStQX4bHA1JBq8n5yLUqQx4.jpg,"18, 10749",37950,en,Charlie St. Cloud,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when a tragedy strikes and takes his dreams with it. After his high-school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. And as he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.",25.429,/r4XSrs6N086EU8CNm339dHRPhZg.jpg,2010-07-30,Charlie St. Cloud,False,7.0,1979
False,/vQNknPEVSAui6IL6eUlDBPfUzcW.jpg,"18, 53",884,en,Crash,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",22.727,/gpai5oUFyFGLHOCsYTvVMqlbY7A.jpg,1996-07-17,Crash,False,6.5,847
False,/vJ15MXQWe5N1VF8CmCts8yM0YHP.jpg,"28, 35",267193,en,Grimsby,"Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",26.431,/snwjRGxnPGDbtjfl0lmqLbextot.jpg,2016-02-24,Grimsby,False,5.9,1981
False,/3Ne0EpyuhZkIbfSyDzzMaNkb7Z7.jpg,"9648, 18",15,en,Citizen Kane,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",19.876,/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,1941-04-17,Citizen Kane,False,8.0,4607
False,/7XM7kxa3U2g8TO3OGSiETCroNRD.jpg,"35, 10749",460668,en,I Feel Pretty,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.,26.232,/rmP8b6vxbpK1sPinnUqXHKq0VkT.jpg,2018-04-19,I Feel Pretty,False,6.4,1874
False,/xdefSJpYARFdW4jPhPsuvUlmt2M.jpg,"12, 10751, 14",11533,en,Jason and the Argonauts,"Jason, a fearless sailor and explorer, returns to his home land of Thessaly after a long voyage to claim his rightful throne. He learns, however, that he must first find the magical Golden Fleece. To do so, he must embark on an epic quest fraught with fantastic monsters and terrible perils.",32.423,/tNxU5agqGybrnVHGaxfEuAksRoO.jpg,1963-06-19,Jason and the Argonauts,False,7.1,474
False,/rPDcuFniW2yZrSRbLjeNdQy7P45.jpg,37,11509,en,Silverado,"Four unwitting heroes cross paths on their journey to the sleepy town of Silverado. Little do they know the town where their family and friends reside has been taken over by a corrupt sheriff and a murderous posse. It's up to the sharp-shooting foursome to save the day, but first they have to break each other out of jail, and learn who their real friends are.",16.971,/h44EUq2CAKSQi5A14ddzT3bahcR.jpg,1985-07-10,Silverado,False,7.0,562
False,/mCDq4ytVdxmWiY0vqSS6Fmbz9Hy.jpg,"80, 18, 10749",621191,en,Blue Story,"Blue Story is a tragic tale of a friendship between Timmy and Marco, two young boys from opposing postcodes. Timmy, a shy, smart, naive and timid young boy from Deptford, goes to school in Peckham where he strikes up a friendship with Marco, a charismatic, streetwise kid from the local area. Although from warring postcodes, the two quickly form a firm friendship until it is tested and they wind up on rival sides of a street war. Blue Story depicts elements of Rapman's own personal experiences and aspects of his childhood.",23.735,/wUggWBMN8xUNVasYsroyUUPmaKa.jpg,2019-11-22,Blue Story,False,7.3,168
False,/9jhW1e8XNwHmq5OufskKndaktWf.jpg,"28, 12, 14, 878",13486,en,The Scorpion King 2: Rise of a Warrior,"The heroic tale of young Mathayus and his relentless quest for justice against an evil and powerful villain, King Sargon. Mathayus faces heart-stopping tribulations during his adventurous, odds-defying trajectory toward his ultimate destiny: becoming the formidable warrior king of an ancient desert empire.",23.97,/gry3TaU8u1C17dSW14PXi8RS6eA.jpg,2008-07-19,The Scorpion King 2: Rise of a Warrior,False,4.6,488
False,/hWR4VwWdtMnx1oqR7JkLB77OlJn.jpg,"16, 10751",686941,en,Dragons: Rescue Riders: Hunt for the Golden Dragon,"It's the treasure hunt of a lifetime for the Rescue Riders, who must race to find a precious golden dragon egg and protect it from evil pirates.",24.846,/3wHEvRLUEWK0AUZhSmhFNWPrBPy.jpg,2020-03-27,Dragons: Rescue Riders: Hunt for the Golden Dragon,False,6.8,62
False,/hXe9TzDF8DLe8SDGIq8Gu6hyPNE.jpg,"53, 27",351211,en,Blair Witch,Students on a camping trip discover something sinister is lurking beyond the trees.,24.673,/chgLLNv3bMSOptaciOUPtDcAggq.jpg,2016-09-15,Blair Witch,False,5.2,1674
False,/3ylmB3cENHUGF5mePdmhe54Di9d.jpg,"878, 53",604571,en,Deus,"A mysterious black sphere is discovered in the orbit of Mars. The Achilles is sent to investigate. After the bedraggled six-person crew wake from eight months hibernation, the Sphere is transmitting a single word in every Earth language ever known - Deus.",20.323,/zq9iHZTVNOXFT4SIzjpA7gfwsyZ.jpg,2022-11-04,Deus,False,5.0,1
False,/rHUKzMqqsrXQjRO8OobnKy2qZ4Z.jpg,"27, 18, 9648",287424,en,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",28.798,/twa9gXjocLM629sJrQYVtmF306R.jpg,2015-05-08,Maggie,False,5.4,1420
False,/AjZZVxmO6iUyYD5JS4ZuPeo78sx.jpg,"878, 27",455551,en,The Recall,"When five friends vacation at a remote lake house, they expect nothing less then a good time, unaware that Earth is under attack by an alien invasion and mass-abductions.",25.722,/yq2DGzM0kNWtGwkplGAcEEM4eSH.jpg,2017-06-02,The Recall,False,4.6,302
False,/u5cU8OGFjM1fD79rKH6e5V1zOLm.jpg,"10751, 35",9893,en,Sleepover,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",17.465,/tU5O6KWJTG8PvLPWzOtabTijAjb.jpg,2004-07-09,Sleepover,False,6.0,411
False,/uNoxyksCv3GHnsz469i4SS7qQaB.jpg,35,19824,en,Van Wilder: Freshman Year,"It is freshman year at Coolidge College and Van Wilder is ready to party. To his dismay, all the girls have taken a vow of chastity and the dean rules the school. Van embarks on a crusade to land the campus hottie, Kaitlin, and liberate his school from sexual oppression and party dysfunction.",18.715,/tjDH8REu8bqgW9zXDIOy6C8FNtH.jpg,2009-06-02,Van Wilder: Freshman Year,False,5.4,274
False,/bLqUd0tBvKezDr9MEla7k34i3rp.jpg,"12, 14, 18",587,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",25.264,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,2003-12-25,Big Fish,False,7.8,6328
False,/isFQiBiBiz4Xyx22sTs6CR1scL3.jpg,"28, 53",8845,en,Under Siege,"Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",25.962,/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,1992-10-08,Under Siege,False,6.3,1238
False,/5VF2y1KyrrAL2WAX47odZ7TdelT.jpg,"35, 18, 10749",449176,en,"Love, Simon",Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,29.468,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,2018-02-16,"Love, Simon",False,8.1,5499
False,/pJc4tR2aXYBBZDtpowamW0RL1KI.jpg,"878, 28",313943,en,Revolt,"The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world.",28.466,/eM2zipCkAXhp0BZF2noDp7bRFgV.jpg,2017-07-01,Revolt,False,5.5,299
False,/dZRstKaOYhsa2eBMfBH2m946CGD.jpg,"16, 10751, 35, 878, 12",16866,en,Planet 51,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",27.21,/x7Itcg3ZdExKwdKguy73WPEqosW.jpg,2009-11-19,Planet 51,False,5.8,1749
False,/sny1LWyTfB4NSHXjWvwrKBABacN.jpg,"28, 18",408266,en,Birth of the Dragon,"Set against the backdrop of San Francisco’s Chinatown, this cross-cultural biopic chronicles Bruce Lee’s emergence as a martial-arts superstar after his legendary secret showdown with fellow martial artist Wong Jack Man.",28.213,/a7HY9butbuO8XwB3uBxQ98MBxd4.jpg,2017-08-25,Birth of the Dragon,False,5.8,256
False,/5Ds8cbVWqrpToyPOpUMiwTVgoBJ.jpg,"28, 18, 53, 80",144336,en,Sabotage,"John ""Breacher"" Wharton leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done – until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",30.459,/f5L0WlOAzFiKTOGNZTcKkEJ4iOT.jpg,2014-03-28,Sabotage,False,5.6,1218
False,/3g8KRLnSoyG2vV7HctDPBsEqbFb.jpg,"18, 35, 10749",12225,en,Cashback,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.",24.529,/wpwTVHlv5wOpzfgadZZHiqHlnhY.jpg,2006-05-09,Cashback,False,7.0,1024
False,/g6wufgtycJCP508tlC3crSYFCgC.jpg,"18, 37",749274,en,Cry Macho,"Mike Milo, a one-time rodeo star and washed-up horse breeder, takes a job from an ex-boss to bring the man's young son home from Mexico.",27.698,/bzJBmh8U5ofExJara4nrdqlW8f3.jpg,2021-09-16,Cry Macho,False,6.1,752
False,/6crByV9HyFBEymmJS3A4Y1gKz2W.jpg,"53, 27",65055,en,Shark Night 3D,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,26.205,/cjfRqUXtNc2iJHfP60HTq9nFs0.jpg,2011-09-02,Shark Night 3D,False,5.0,445
False,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg,"27, 35",16281,en,Creepshow,"Inspired by the E.C. comics of the 1950s, George A. Romero and Stephen King bring five tales of terror to the screen.",25.202,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,1982-11-12,Creepshow,False,6.9,798
False,/rfBUlspOpxPavxrhkhvzlBlwfD8.jpg,"80, 53, 27",372343,en,The Snowman,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,22.461,/mKsQ8KMOk0VBX26Ev0Lj6EmfGJu.jpg,2017-10-12,The Snowman,False,5.2,1965
False,/ogRXgYKABTqiqmBen9hkbo3Fvz1.jpg,"27, 28, 53, 878",71469,en,The Darkest Hour,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.",22.954,/5Ao4qAFbjP7fcFOOdMNvQEnl0Yr.jpg,2011-12-22,The Darkest Hour,False,5.3,1236
False,/qyK3CqhzfG270TlocoNBDtMp8HJ.jpg,"18, 9648, 53",6947,en,The Village,"When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",26.95,/v7UvYtKfIVaHLaHwVgfalyrK7Ho.jpg,2004-07-30,The Village,False,6.4,3483
False,/kzzAiHmHlYXpTxO449CleYBGOGK.jpg,99,375848,en,The Simpsons 20th Anniversary Special - In 3D! On Ice!,"The Simpsons 20th Anniversary Special – In 3-D! On Ice! is a documentary special that examined the ""cultural phenomenon"" of the American animated television series The Simpsons.",31.152,/va17NLaPdfJikfCWkPaWbnOfVSf.jpg,2010-01-10,The Simpsons 20th Anniversary Special - In 3D! On Ice!,False,6.7,15
False,/lbngJ1Sr9ElwhBrwqqc0pEPNDV7.jpg,35,11090,en,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",23.95,/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,2001-06-01,The Animal,False,5.1,1035
False,/A19bNcYq6ipFHsm0IGNIz0iFIx7.jpg,"18, 10749",11012,en,Damage,The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.,26.699,/rKEm4XPJHTjh3kCtJKw07hda6VQ.jpg,1992-12-02,Damage,False,6.6,336
